TransactionNo,Items,DateTime,Daypart,DayType,Season
9243,Bread,2017-02-04 10:37:18,Morning,Weekend,Autumn
9243,Coffee,2017-02-04 10:37:18,Morning,Weekend,Autumn
9243,Coffee,2017-02-04 10:37:18,Morning,Weekend,Autumn
9244,Coffee,2017-02-04 10:49:32,Morning,Weekend,Autumn
9244,Coffee,2017-02-04 10:49:32,Morning,Weekend,Autumn
9244,Coffee,2017-02-04 10:49:32,Morning,Weekend,Autumn
9245,Coffee,2017-02-04 10:50:11,Morning,Weekend,Autumn
9245,Coffee,2017-02-04 10:50:11,Morning,Weekend,Autumn
9245,Medialuna,2017-02-04 10:50:11,Morning,Weekend,Autumn
9246,Bread,2017-02-04 10:50:59,Morning,Weekend,Autumn
9247,Tea,2017-02-04 10:53:22,Morning,Weekend,Autumn
9247,Coffee,2017-02-04 10:53:22,Morning,Weekend,Autumn
9247,Cookies,2017-02-04 10:53:22,Morning,Weekend,Autumn
9248,Coffee,2017-02-04 11:03:28,Morning,Weekend,Autumn
9248,Bread,2017-02-04 11:03:28,Morning,Weekend,Autumn
9249,Bread,2017-02-04 11:07:04,Morning,Weekend,Autumn
9250,Coffee,2017-02-04 11:14:08,Morning,Weekend,Autumn
9251,Cake,2017-02-04 11:27:03,Morning,Weekend,Autumn
9251,Brownie,2017-02-04 11:27:03,Morning,Weekend,Autumn
9252,Bread,2017-02-04 11:30:27,Morning,Weekend,Autumn
9252,Farm House,2017-02-04 11:30:27,Morning,Weekend,Autumn
9253,Pastry,2017-02-04 11:48:02,Morning,Weekend,Autumn
9253,Cake,2017-02-04 11:48:02,Morning,Weekend,Autumn
9254,Coffee,2017-02-04 12:00:43,Afternoon,Weekend,Autumn
9254,Sandwich,2017-02-04 12:00:43,Afternoon,Weekend,Autumn
9254,Bread,2017-02-04 12:00:43,Afternoon,Weekend,Autumn
9254,Scandinavian,2017-02-04 12:00:43,Afternoon,Weekend,Autumn
9254,Fudge,2017-02-04 12:00:43,Afternoon,Weekend,Autumn
9255,Bread,2017-02-04 12:02:22,Afternoon,Weekend,Autumn
9256,Coffee,2017-02-04 12:10:01,Afternoon,Weekend,Autumn
9256,Jammie Dodgers,2017-02-04 12:10:01,Afternoon,Weekend,Autumn
9256,Tiffin,2017-02-04 12:10:01,Afternoon,Weekend,Autumn
9256,Juice,2017-02-04 12:10:01,Afternoon,Weekend,Autumn
9257,Bread,2017-02-04 12:55:39,Afternoon,Weekend,Autumn
9258,Coffee,2017-02-04 13:00:31,Afternoon,Weekend,Autumn
9258,Sandwich,2017-02-04 13:00:31,Afternoon,Weekend,Autumn
9259,Spanish Brunch,2017-02-04 13:02:44,Afternoon,Weekend,Autumn
9260,Truffles,2017-02-04 13:06:37,Afternoon,Weekend,Autumn
9260,Crisps,2017-02-04 13:06:37,Afternoon,Weekend,Autumn
9260,Sandwich,2017-02-04 13:06:37,Afternoon,Weekend,Autumn
9261,Bread,2017-02-04 13:19:35,Afternoon,Weekend,Autumn
9261,Muffin,2017-02-04 13:19:35,Afternoon,Weekend,Autumn
9261,Coke,2017-02-04 13:19:35,Afternoon,Weekend,Autumn
9261,Sandwich,2017-02-04 13:19:35,Afternoon,Weekend,Autumn
9261,Tea,2017-02-04 13:19:35,Afternoon,Weekend,Autumn
9261,Farm House,2017-02-04 13:19:35,Afternoon,Weekend,Autumn
9262,Coffee,2017-02-04 13:27:50,Afternoon,Weekend,Autumn
9262,Pastry,2017-02-04 13:27:50,Afternoon,Weekend,Autumn
9262,Bread,2017-02-04 13:27:50,Afternoon,Weekend,Autumn
9263,Scone,2017-02-04 13:49:13,Afternoon,Weekend,Autumn
9263,Pastry,2017-02-04 13:49:13,Afternoon,Weekend,Autumn
9263,Cake,2017-02-04 13:49:13,Afternoon,Weekend,Autumn
9263,Alfajores,2017-02-04 13:49:13,Afternoon,Weekend,Autumn
9264,Coffee,2017-02-04 13:51:55,Afternoon,Weekend,Autumn
9264,Cake,2017-02-04 13:51:55,Afternoon,Weekend,Autumn
9265,Argentina Night,2017-02-04 13:52:54,Afternoon,Weekend,Autumn
9266,Soup,2017-02-04 13:54:41,Afternoon,Weekend,Autumn
9267,Cake,2017-02-04 14:34:38,Afternoon,Weekend,Autumn
9267,Cake,2017-02-04 14:34:38,Afternoon,Weekend,Autumn
9267,Smoothies,2017-02-04 14:34:38,Afternoon,Weekend,Autumn
9268,Cake,2017-02-04 14:35:24,Afternoon,Weekend,Autumn
9269,Pastry,2017-02-04 14:48:28,Afternoon,Weekend,Autumn
9269,Bread,2017-02-04 14:48:28,Afternoon,Weekend,Autumn
9269,Truffles,2017-02-04 14:48:28,Afternoon,Weekend,Autumn
9270,Coffee,2017-02-04 15:01:07,Afternoon,Weekend,Autumn
9270,Tea,2017-02-04 15:01:07,Afternoon,Weekend,Autumn
9270,Scone,2017-02-04 15:01:07,Afternoon,Weekend,Autumn
9270,Bread,2017-02-04 15:01:07,Afternoon,Weekend,Autumn
9271,Cake,2017-02-04 15:03:28,Afternoon,Weekend,Autumn
9271,Bread,2017-02-04 15:03:28,Afternoon,Weekend,Autumn
9271,Sandwich,2017-02-04 15:03:28,Afternoon,Weekend,Autumn
9271,Sandwich,2017-02-04 15:03:28,Afternoon,Weekend,Autumn
9272,Sandwich,2017-02-04 15:07:03,Afternoon,Weekend,Autumn
9272,Coffee,2017-02-04 15:07:03,Afternoon,Weekend,Autumn
9273,Coffee,2017-02-04 15:19:49,Afternoon,Weekend,Autumn
9273,Coffee,2017-02-04 15:19:49,Afternoon,Weekend,Autumn
9273,Cake,2017-02-04 15:19:49,Afternoon,Weekend,Autumn
9274,Coffee,2017-02-04 15:22:05,Afternoon,Weekend,Autumn
9274,Juice,2017-02-04 15:22:05,Afternoon,Weekend,Autumn
9274,Spanish Brunch,2017-02-04 15:22:05,Afternoon,Weekend,Autumn
9277,Coffee,2017-02-04 15:26:57,Afternoon,Weekend,Autumn
9277,Coffee,2017-02-04 15:26:57,Afternoon,Weekend,Autumn
9277,Coffee,2017-02-04 15:26:57,Afternoon,Weekend,Autumn
9277,Cake,2017-02-04 15:26:57,Afternoon,Weekend,Autumn
9277,Sandwich,2017-02-04 15:26:57,Afternoon,Weekend,Autumn
9278,Cookies,2017-02-04 15:28:48,Afternoon,Weekend,Autumn
9279,Cake,2017-02-04 15:35:18,Afternoon,Weekend,Autumn
9279,Tea,2017-02-04 15:35:18,Afternoon,Weekend,Autumn
9280,Cake,2017-02-04 15:48:41,Afternoon,Weekend,Autumn
9280,Cookies,2017-02-04 15:48:41,Afternoon,Weekend,Autumn
9280,Bread,2017-02-04 15:48:41,Afternoon,Weekend,Autumn
9280,Juice,2017-02-04 15:48:41,Afternoon,Weekend,Autumn
9281,Farm House,2017-03-04 08:24:14,Morning,Weekday,Autumn
9282,Coffee,2017-03-04 09:25:59,Morning,Weekday,Autumn
9283,Coffee,2017-03-04 09:27:41,Morning,Weekday,Autumn
9283,Bread,2017-03-04 09:27:41,Morning,Weekday,Autumn
9284,Coffee,2017-03-04 09:36:40,Morning,Weekday,Autumn
9285,Tea,2017-03-04 10:06:44,Morning,Weekday,Autumn
9286,Coffee,2017-03-04 10:09:47,Morning,Weekday,Autumn
9286,Coffee,2017-03-04 10:09:47,Morning,Weekday,Autumn
9287,Coffee,2017-03-04 10:14:05,Morning,Weekday,Autumn
9287,Coffee,2017-03-04 10:14:05,Morning,Weekday,Autumn
9287,Pastry,2017-03-04 10:14:05,Morning,Weekday,Autumn
9287,Sandwich,2017-03-04 10:14:05,Morning,Weekday,Autumn
9288,Bread,2017-03-04 10:21:31,Morning,Weekday,Autumn
9288,Scone,2017-03-04 10:21:31,Morning,Weekday,Autumn
9289,Coffee,2017-03-04 10:22:30,Morning,Weekday,Autumn
9289,Coffee,2017-03-04 10:22:30,Morning,Weekday,Autumn
9289,Toast,2017-03-04 10:22:30,Morning,Weekday,Autumn
9289,Granola,2017-03-04 10:22:30,Morning,Weekday,Autumn
9290,Coffee,2017-03-04 10:23:33,Morning,Weekday,Autumn
9290,Coffee,2017-03-04 10:23:33,Morning,Weekday,Autumn
9290,Pastry,2017-03-04 10:23:33,Morning,Weekday,Autumn
9290,Cake,2017-03-04 10:23:33,Morning,Weekday,Autumn
9291,Tea,2017-03-04 10:24:19,Morning,Weekday,Autumn
9292,Farm House,2017-03-04 10:42:28,Morning,Weekday,Autumn
9293,Coffee,2017-03-04 10:45:41,Morning,Weekday,Autumn
9294,Coffee,2017-03-04 10:54:19,Morning,Weekday,Autumn
9294,Pastry,2017-03-04 10:54:19,Morning,Weekday,Autumn
9295,Coffee,2017-03-04 11:14:22,Morning,Weekday,Autumn
9295,Truffles,2017-03-04 11:14:22,Morning,Weekday,Autumn
9295,Pastry,2017-03-04 11:14:22,Morning,Weekday,Autumn
9295,Bread,2017-03-04 11:14:22,Morning,Weekday,Autumn
9296,Bread,2017-03-04 11:22:43,Morning,Weekday,Autumn
9297,Coffee,2017-03-04 11:44:04,Morning,Weekday,Autumn
9297,Coffee,2017-03-04 11:44:04,Morning,Weekday,Autumn
9297,Coffee granules ,2017-03-04 11:44:04,Morning,Weekday,Autumn
9298,The Nomad,2017-03-04 11:58:00,Morning,Weekday,Autumn
9299,Bread,2017-03-04 12:02:58,Afternoon,Weekday,Autumn
9300,Bread,2017-03-04 12:03:37,Afternoon,Weekday,Autumn
9300,Cookies,2017-03-04 12:03:37,Afternoon,Weekday,Autumn
9301,Bread,2017-03-04 12:04:16,Afternoon,Weekday,Autumn
9302,Truffles,2017-03-04 12:04:40,Afternoon,Weekday,Autumn
9303,Coffee,2017-03-04 12:17:43,Afternoon,Weekday,Autumn
9303,Sandwich,2017-03-04 12:17:43,Afternoon,Weekday,Autumn
9303,Cake,2017-03-04 12:17:43,Afternoon,Weekday,Autumn
9304,Coffee,2017-03-04 12:18:59,Afternoon,Weekday,Autumn
9304,Toast,2017-03-04 12:18:59,Afternoon,Weekday,Autumn
9305,Tea,2017-03-04 12:21:02,Afternoon,Weekday,Autumn
9305,Coffee,2017-03-04 12:21:02,Afternoon,Weekday,Autumn
9305,Toast,2017-03-04 12:21:02,Afternoon,Weekday,Autumn
9305,Scandinavian,2017-03-04 12:21:02,Afternoon,Weekday,Autumn
9305,Farm House,2017-03-04 12:21:02,Afternoon,Weekday,Autumn
9306,Bread,2017-03-04 12:23:27,Afternoon,Weekday,Autumn
9307,Coffee,2017-03-04 12:23:58,Afternoon,Weekday,Autumn
9308,Coffee,2017-03-04 13:19:54,Afternoon,Weekday,Autumn
9310,Scone,2017-03-04 13:27:45,Afternoon,Weekday,Autumn
9310,Bread,2017-03-04 13:27:45,Afternoon,Weekday,Autumn
9310,Spanish Brunch,2017-03-04 13:27:45,Afternoon,Weekday,Autumn
9311,Coffee,2017-03-04 13:47:58,Afternoon,Weekday,Autumn
9311,Coffee,2017-03-04 13:47:58,Afternoon,Weekday,Autumn
9311,Cookies,2017-03-04 13:47:58,Afternoon,Weekday,Autumn
9312,Mineral water,2017-03-04 13:48:44,Afternoon,Weekday,Autumn
9312,Truffles,2017-03-04 13:48:44,Afternoon,Weekday,Autumn
9312,Coke,2017-03-04 13:48:44,Afternoon,Weekday,Autumn
9312,Scone,2017-03-04 13:48:44,Afternoon,Weekday,Autumn
9313,Sandwich,2017-03-04 13:55:18,Afternoon,Weekday,Autumn
9313,Soup,2017-03-04 13:55:18,Afternoon,Weekday,Autumn
9314,Coffee,2017-03-04 14:06:24,Afternoon,Weekday,Autumn
9315,Coffee,2017-03-04 14:17:59,Afternoon,Weekday,Autumn
9315,Coffee,2017-03-04 14:17:59,Afternoon,Weekday,Autumn
9315,Medialuna,2017-03-04 14:17:59,Afternoon,Weekday,Autumn
9315,Cake,2017-03-04 14:17:59,Afternoon,Weekday,Autumn
9316,Tea,2017-03-04 14:42:03,Afternoon,Weekday,Autumn
9316,Sandwich,2017-03-04 14:42:03,Afternoon,Weekday,Autumn
9317,Bread,2017-03-04 14:44:53,Afternoon,Weekday,Autumn
9318,Coffee,2017-03-04 14:46:49,Afternoon,Weekday,Autumn
9318,Coffee,2017-03-04 14:46:49,Afternoon,Weekday,Autumn
9318,Sandwich,2017-03-04 14:46:49,Afternoon,Weekday,Autumn
9319,Coffee,2017-03-04 14:50:23,Afternoon,Weekday,Autumn
9319,Bread,2017-03-04 14:50:23,Afternoon,Weekday,Autumn
9319,Scone,2017-03-04 14:50:23,Afternoon,Weekday,Autumn
9320,Coffee,2017-03-04 14:52:18,Afternoon,Weekday,Autumn
9321,Coffee,2017-03-04 15:25:35,Afternoon,Weekday,Autumn
9321,Jammie Dodgers,2017-03-04 15:25:35,Afternoon,Weekday,Autumn
9321,Juice,2017-03-04 15:25:35,Afternoon,Weekday,Autumn
9322,Cookies,2017-03-04 15:26:10,Afternoon,Weekday,Autumn
9323,Soup,2017-03-04 15:28:44,Afternoon,Weekday,Autumn
9324,Bread,2017-03-04 15:33:37,Afternoon,Weekday,Autumn
9324,Sandwich,2017-03-04 15:33:37,Afternoon,Weekday,Autumn
9325,Tea,2017-03-04 15:38:36,Afternoon,Weekday,Autumn
9325,Cookies,2017-03-04 15:38:36,Afternoon,Weekday,Autumn
9326,Cookies,2017-03-04 15:48:05,Afternoon,Weekday,Autumn
9326,Cake,2017-03-04 15:48:05,Afternoon,Weekday,Autumn
9326,Tea,2017-03-04 15:48:05,Afternoon,Weekday,Autumn
9327,Tea,2017-03-04 15:53:30,Afternoon,Weekday,Autumn
9327,Coffee,2017-03-04 15:53:30,Afternoon,Weekday,Autumn
9327,Alfajores,2017-03-04 15:53:30,Afternoon,Weekday,Autumn
9328,Medialuna,2017-03-04 16:04:17,Afternoon,Weekday,Autumn
9329,Scone,2017-03-04 16:19:26,Afternoon,Weekday,Autumn
9329,Bread,2017-03-04 16:19:26,Afternoon,Weekday,Autumn
9330,Tea,2017-03-04 16:20:49,Afternoon,Weekday,Autumn
9330,Alfajores,2017-03-04 16:20:49,Afternoon,Weekday,Autumn
9330,Toast,2017-03-04 16:20:49,Afternoon,Weekday,Autumn
9331,Soup,2017-03-04 16:28:24,Afternoon,Weekday,Autumn
9331,Coffee,2017-03-04 16:28:24,Afternoon,Weekday,Autumn
9331,Medialuna,2017-03-04 16:28:24,Afternoon,Weekday,Autumn
9332,Tiffin,2017-03-04 16:46:44,Afternoon,Weekday,Autumn
9332,Cookies,2017-03-04 16:46:44,Afternoon,Weekday,Autumn
9332,Hot chocolate,2017-03-04 16:46:44,Afternoon,Weekday,Autumn
9333,Coffee,2017-03-04 16:50:02,Afternoon,Weekday,Autumn
9334,Cookies,2017-03-04 16:59:16,Afternoon,Weekday,Autumn
9335,Alfajores,2017-03-04 17:08:35,Evening,Weekday,Autumn
9336,Bread,2017-03-04 17:18:40,Evening,Weekday,Autumn
9337,Bread,2017-03-04 17:19:05,Evening,Weekday,Autumn
9338,Tea,2017-03-04 17:36:10,Evening,Weekday,Autumn
9338,Hot chocolate,2017-03-04 17:36:10,Evening,Weekday,Autumn
9338,Cake,2017-03-04 17:36:10,Evening,Weekday,Autumn
9338,Salad,2017-03-04 17:36:10,Evening,Weekday,Autumn
9338,Coffee,2017-03-04 17:36:10,Evening,Weekday,Autumn
9339,Coffee,2017-04-04 07:58:54,Morning,Weekday,Autumn
9340,Bread,2017-04-04 08:01:35,Morning,Weekday,Autumn
9340,Mineral water,2017-04-04 08:01:35,Morning,Weekday,Autumn
9341,Coffee,2017-04-04 08:24:12,Morning,Weekday,Autumn
9341,Cookies,2017-04-04 08:24:12,Morning,Weekday,Autumn
9342,Coffee,2017-04-04 08:26:02,Morning,Weekday,Autumn
9342,Toast,2017-04-04 08:26:02,Morning,Weekday,Autumn
9343,Cake,2017-04-04 08:38:17,Morning,Weekday,Autumn
9343,Pastry,2017-04-04 08:38:17,Morning,Weekday,Autumn
9344,Coffee,2017-04-04 08:52:41,Morning,Weekday,Autumn
9345,Coffee,2017-04-04 08:53:04,Morning,Weekday,Autumn
9346,Coffee,2017-04-04 09:04:01,Morning,Weekday,Autumn
9346,Extra Salami or Feta,2017-04-04 09:04:01,Morning,Weekday,Autumn
9347,Bread,2017-04-04 09:14:41,Morning,Weekday,Autumn
9347,Pastry,2017-04-04 09:14:41,Morning,Weekday,Autumn
9348,Tea,2017-04-04 09:15:32,Morning,Weekday,Autumn
9349,Coke,2017-04-04 09:21:30,Morning,Weekday,Autumn
9350,Coffee,2017-04-04 09:22:01,Morning,Weekday,Autumn
9351,Bread,2017-04-04 09:27:37,Morning,Weekday,Autumn
9352,Coffee,2017-04-04 10:36:10,Morning,Weekday,Autumn
9352,Coffee,2017-04-04 10:36:10,Morning,Weekday,Autumn
9352,Pastry,2017-04-04 10:36:10,Morning,Weekday,Autumn
9353,Coffee,2017-04-04 10:38:57,Morning,Weekday,Autumn
9354,Coffee,2017-04-04 10:44:32,Morning,Weekday,Autumn
9355,Coffee,2017-04-04 10:46:43,Morning,Weekday,Autumn
9355,Coffee,2017-04-04 10:46:43,Morning,Weekday,Autumn
9356,Bread,2017-04-04 11:04:29,Morning,Weekday,Autumn
9356,Honey,2017-04-04 11:04:29,Morning,Weekday,Autumn
9356,Jammie Dodgers,2017-04-04 11:04:29,Morning,Weekday,Autumn
9357,Bread,2017-04-04 11:09:31,Morning,Weekday,Autumn
9357,Coffee,2017-04-04 11:09:31,Morning,Weekday,Autumn
9357,Jammie Dodgers,2017-04-04 11:09:31,Morning,Weekday,Autumn
9358,Coffee,2017-04-04 11:23:21,Morning,Weekday,Autumn
9358,Bread,2017-04-04 11:23:21,Morning,Weekday,Autumn
9358,Bread,2017-04-04 11:23:21,Morning,Weekday,Autumn
9359,Pastry,2017-04-04 11:35:40,Morning,Weekday,Autumn
9359,Bread,2017-04-04 11:35:40,Morning,Weekday,Autumn
9360,Coffee,2017-04-04 11:42:23,Morning,Weekday,Autumn
9361,Eggs,2017-04-04 11:43:29,Morning,Weekday,Autumn
9362,Bread,2017-04-04 11:47:40,Morning,Weekday,Autumn
9362,Cake,2017-04-04 11:47:40,Morning,Weekday,Autumn
9363,Coffee,2017-04-04 11:52:09,Morning,Weekday,Autumn
9364,Bread,2017-04-04 11:59:23,Morning,Weekday,Autumn
9365,Juice,2017-04-04 12:11:45,Afternoon,Weekday,Autumn
9365,Bread,2017-04-04 12:11:45,Afternoon,Weekday,Autumn
9366,Coffee,2017-04-04 12:18:12,Afternoon,Weekday,Autumn
9367,Coffee,2017-04-04 12:18:56,Afternoon,Weekday,Autumn
9368,Coffee,2017-04-04 12:19:48,Afternoon,Weekday,Autumn
9368,Extra Salami or Feta,2017-04-04 12:19:48,Afternoon,Weekday,Autumn
9369,Coffee,2017-04-04 12:30:44,Afternoon,Weekday,Autumn
9369,Coffee,2017-04-04 12:30:44,Afternoon,Weekday,Autumn
9369,Coffee,2017-04-04 12:30:44,Afternoon,Weekday,Autumn
9369,Bread,2017-04-04 12:30:44,Afternoon,Weekday,Autumn
9370,Coffee,2017-04-04 12:35:44,Afternoon,Weekday,Autumn
9371,Coffee,2017-04-04 12:50:44,Afternoon,Weekday,Autumn
9371,Juice,2017-04-04 12:50:44,Afternoon,Weekday,Autumn
9371,Mineral water,2017-04-04 12:50:44,Afternoon,Weekday,Autumn
9371,Salad,2017-04-04 12:50:44,Afternoon,Weekday,Autumn
9371,Sandwich,2017-04-04 12:50:44,Afternoon,Weekday,Autumn
9371,Drinking chocolate spoons ,2017-04-04 12:50:44,Afternoon,Weekday,Autumn
9372,Chicken Stew,2017-04-04 12:53:58,Afternoon,Weekday,Autumn
9372,Mineral water,2017-04-04 12:53:58,Afternoon,Weekday,Autumn
9372,Tea,2017-04-04 12:53:58,Afternoon,Weekday,Autumn
9373,Coffee,2017-04-04 13:02:00,Afternoon,Weekday,Autumn
9373,Bread,2017-04-04 13:02:00,Afternoon,Weekday,Autumn
9374,Coffee,2017-04-04 13:51:33,Afternoon,Weekday,Autumn
9374,Salad,2017-04-04 13:51:33,Afternoon,Weekday,Autumn
9375,Bread,2017-04-04 13:52:36,Afternoon,Weekday,Autumn
9376,Cookies,2017-04-04 13:59:37,Afternoon,Weekday,Autumn
9377,Tea,2017-04-04 14:25:12,Afternoon,Weekday,Autumn
9377,Soup,2017-04-04 14:25:12,Afternoon,Weekday,Autumn
9377,Soup,2017-04-04 14:25:12,Afternoon,Weekday,Autumn
9378,Coffee,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9378,Bread,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9378,Cake,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9378,Juice,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9378,Spanish Brunch,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9378,Salad,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9378,Extra Salami or Feta,2017-04-04 14:29:06,Afternoon,Weekday,Autumn
9379,Coffee,2017-04-04 14:30:16,Afternoon,Weekday,Autumn
9379,Cake,2017-04-04 14:30:16,Afternoon,Weekday,Autumn
9380,Coffee,2017-04-04 14:30:46,Afternoon,Weekday,Autumn
9380,Cake,2017-04-04 14:30:46,Afternoon,Weekday,Autumn
9381,Bread,2017-04-04 14:47:31,Afternoon,Weekday,Autumn
9381,Soup,2017-04-04 14:47:31,Afternoon,Weekday,Autumn
9382,Coffee,2017-04-04 14:52:13,Afternoon,Weekday,Autumn
9382,Bread,2017-04-04 14:52:13,Afternoon,Weekday,Autumn
9383,Mineral water,2017-04-04 15:12:06,Afternoon,Weekday,Autumn
9383,Cookies,2017-04-04 15:12:06,Afternoon,Weekday,Autumn
9384,Coffee,2017-04-04 15:19:49,Afternoon,Weekday,Autumn
9384,Tea,2017-04-04 15:19:49,Afternoon,Weekday,Autumn
9385,Coffee,2017-04-04 15:32:39,Afternoon,Weekday,Autumn
9385,Baguette,2017-04-04 15:32:39,Afternoon,Weekday,Autumn
9386,Coffee,2017-04-04 15:37:56,Afternoon,Weekday,Autumn
9386,Salad,2017-04-04 15:37:56,Afternoon,Weekday,Autumn
9387,Coffee,2017-04-04 15:41:34,Afternoon,Weekday,Autumn
9387,Bread,2017-04-04 15:41:34,Afternoon,Weekday,Autumn
9388,Coffee,2017-04-04 15:43:34,Afternoon,Weekday,Autumn
9388,Tea,2017-04-04 15:43:34,Afternoon,Weekday,Autumn
9389,Tea,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9389,Tea,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9389,Coffee,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9389,Coffee,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9389,Juice,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9389,Cake,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9389,Cake,2017-04-04 15:47:40,Afternoon,Weekday,Autumn
9390,Coffee,2017-04-04 16:13:00,Afternoon,Weekday,Autumn
9390,Cake,2017-04-04 16:13:00,Afternoon,Weekday,Autumn
9391,Cake,2017-04-04 16:13:50,Afternoon,Weekday,Autumn
9391,Cake,2017-04-04 16:13:50,Afternoon,Weekday,Autumn
9391,Coffee,2017-04-04 16:13:50,Afternoon,Weekday,Autumn
9391,Smoothies,2017-04-04 16:13:50,Afternoon,Weekday,Autumn
9391,Tea,2017-04-04 16:13:50,Afternoon,Weekday,Autumn
9392,Chicken Stew,2017-04-04 17:15:27,Evening,Weekday,Autumn
9392,Tea,2017-04-04 17:15:27,Evening,Weekday,Autumn
9393,Coffee,2017-05-04 08:32:19,Morning,Weekday,Winter
9394,Bread,2017-05-04 08:35:35,Morning,Weekday,Winter
9394,Tea,2017-05-04 08:35:35,Morning,Weekday,Winter
9395,Hot chocolate,2017-05-04 08:37:21,Morning,Weekday,Winter
9395,Bread,2017-05-04 08:37:21,Morning,Weekday,Winter
9395,Bread,2017-05-04 08:37:21,Morning,Weekday,Winter
9395,Jam,2017-05-04 08:37:21,Morning,Weekday,Winter
9395,Christmas common,2017-05-04 08:37:21,Morning,Weekday,Winter
9396,Coffee,2017-05-04 08:38:32,Morning,Weekday,Winter
9397,Coffee,2017-05-04 09:24:09,Morning,Weekday,Winter
9397,Coffee,2017-05-04 09:24:09,Morning,Weekday,Winter
9397,Bread,2017-05-04 09:24:09,Morning,Weekday,Winter
9398,Coffee,2017-05-04 09:29:47,Morning,Weekday,Winter
9398,Hot chocolate,2017-05-04 09:29:47,Morning,Weekday,Winter
9398,Hot chocolate,2017-05-04 09:29:47,Morning,Weekday,Winter
9398,Pastry,2017-05-04 09:29:47,Morning,Weekday,Winter
9399,Tea,2017-05-04 09:35:36,Morning,Weekday,Winter
9399,Coffee,2017-05-04 09:35:36,Morning,Weekday,Winter
9400,Tea,2017-05-04 10:05:47,Morning,Weekday,Winter
9401,Coffee,2017-05-04 10:15:09,Morning,Weekday,Winter
9401,Coffee,2017-05-04 10:15:09,Morning,Weekday,Winter
9401,Pastry,2017-05-04 10:15:09,Morning,Weekday,Winter
9401,Toast,2017-05-04 10:15:09,Morning,Weekday,Winter
9402,Bread,2017-05-04 10:30:46,Morning,Weekday,Winter
9403,Tea,2017-05-04 10:40:49,Morning,Weekday,Winter
9403,Truffles,2017-05-04 10:40:49,Morning,Weekday,Winter
9404,Coffee,2017-05-04 10:41:50,Morning,Weekday,Winter
9404,Pastry,2017-05-04 10:41:50,Morning,Weekday,Winter
9405,Toast,2017-05-04 10:48:34,Morning,Weekday,Winter
9405,Bread,2017-05-04 10:48:34,Morning,Weekday,Winter
9405,Tea,2017-05-04 10:48:34,Morning,Weekday,Winter
9405,Coffee,2017-05-04 10:48:34,Morning,Weekday,Winter
9406,Toast,2017-05-04 11:02:01,Morning,Weekday,Winter
9406,Coffee,2017-05-04 11:02:01,Morning,Weekday,Winter
9406,Bread,2017-05-04 11:02:01,Morning,Weekday,Winter
9407,Coffee,2017-05-04 11:05:00,Morning,Weekday,Winter
9407,Bread,2017-05-04 11:05:00,Morning,Weekday,Winter
9407,Tea,2017-05-04 11:05:00,Morning,Weekday,Winter
9407,Pastry,2017-05-04 11:05:00,Morning,Weekday,Winter
9407,Muffin,2017-05-04 11:05:00,Morning,Weekday,Winter
9408,Pastry,2017-05-04 11:05:53,Morning,Weekday,Winter
9408,Coffee,2017-05-04 11:05:53,Morning,Weekday,Winter
9409,Tea,2017-05-04 11:10:14,Morning,Weekday,Winter
9409,Coffee,2017-05-04 11:10:14,Morning,Weekday,Winter
9409,Sandwich,2017-05-04 11:10:14,Morning,Weekday,Winter
9410,Salad,2017-05-04 11:30:37,Morning,Weekday,Winter
9410,Tea,2017-05-04 11:30:37,Morning,Weekday,Winter
9411,Tea,2017-05-04 11:48:01,Morning,Weekday,Winter
9411,Pastry,2017-05-04 11:48:01,Morning,Weekday,Winter
9412,Farm House,2017-05-04 11:51:48,Morning,Weekday,Winter
9413,Coffee,2017-05-04 12:16:32,Afternoon,Weekday,Winter
9413,Truffles,2017-05-04 12:16:32,Afternoon,Weekday,Winter
9413,Bread,2017-05-04 12:16:32,Afternoon,Weekday,Winter
9414,Coffee,2017-05-04 12:41:56,Afternoon,Weekday,Winter
9414,Sandwich,2017-05-04 12:41:56,Afternoon,Weekday,Winter
9415,Sandwich,2017-05-04 12:43:03,Afternoon,Weekday,Winter
9415,Coffee,2017-05-04 12:43:03,Afternoon,Weekday,Winter
9416,Salad,2017-05-04 12:44:23,Afternoon,Weekday,Winter
9417,Tea,2017-05-04 13:08:42,Afternoon,Weekday,Winter
9417,Coffee,2017-05-04 13:08:42,Afternoon,Weekday,Winter
9418,Coffee,2017-05-04 13:30:31,Afternoon,Weekday,Winter
9418,Tiffin,2017-05-04 13:30:31,Afternoon,Weekday,Winter
9418,Bread,2017-05-04 13:30:31,Afternoon,Weekday,Winter
